date,price,open,high,low,vol.,change_%,volume,date_ddmmyyyy,ret_close,ret_reported
2017-10-20,99.51,99.28,99.89,98.73,15.33M,0.0143,15330000.0,20/10/2017,0.014269697278564974,0.0143
2017-10-23,99.34,99.51,99.99,99.24,9.24M,-0.0017,9240000.0,23/10/2017,-0.0017083710179881528,-0.0017
2017-10-24,100.92,99.88,101.19,99.76,13.00M,0.0159,13000000.0,24/10/2017,0.01590497282061598,0.0159
2017-10-25,101.02,101.25,101.45,100.19,14.63M,0.001,14630000.0,25/10/2017,0.0009908838684105081,0.001
2017-10-26,101.74,101.35,102.42,101.32,13.05M,0.0071,13050000.0,26/10/2017,0.007127301524450624,0.0071
2017-10-27,101.77,101.43,102.23,101.05,10.40M,0.0003,10400000.0,27/10/2017,0.00029486927462163415,0.0003
2017-10-30,101.41,101.13,101.93,100.87,8.84M,-0.0035,8840000.0,30/10/2017,-0.0035373882283580294,-0.0035
2017-10-31,100.61,101.37,101.7,100.57,8.69M,-0.0079,8690000.0,31/10/2017,-0.0078887683660388,-0.0079
2017-11-01,100.92,101.1,101.7,100.73,8.42M,0.0031,8420000.0,01/11/2017,0.0030812046516250913,0.0031
2017-11-02,101.59,100.87,101.77,100.16,8.73M,0.0066,8730000.0,02/11/2017,0.006638921918351137,0.0066
2017-11-03,101.41,101.1,101.53,100.73,7.10M,-0.0018,7100000.0,03/11/2017,-0.0017718279358205358,-0.0018
2017-11-06,100.78,101.34,101.69,100.66,8.12M,-0.0062,8119999.999999999,06/11/2017,-0.0062124050882556014,-0.0062
2017-11-07,98.75,100.56,100.75,98.25,18.82M,-0.0201,18820000.0,07/11/2017,-0.020142885493153462,-0.0201
2017-11-08,97.64,98.27,98.37,97.15,18.52M,-0.0112,18520000.0,08/11/2017,-0.011240506329113886,-0.0112
2017-11-09,97.63,97.12,98.22,96.81,13.70M,-0.0001,13700000.0,09/11/2017,-0.0001024170421958237,-0.0001
2017-11-10,97.51,97.81,98.34,97.5,9.31M,-0.0012,9310000.0,10/11/2017,-0.001229130390248745,-0.0012
2017-11-13,97.86,96.69,98.05,96.62,9.30M,0.0036,9300000.0,13/11/2017,0.003589375448671772,0.0036
2017-11-14,97.27,97.34,97.78,96.85,11.04M,-0.006,11040000.0,14/11/2017,-0.00602902105048031,-0.006
2017-11-15,98.19,96.39,98.74,95.95,15.38M,0.0095,15380000.0,15/11/2017,0.009458209108666571,0.0095
2017-11-16,98.47,98.53,99.06,98.31,9.81M,0.0029,9810000.0,16/11/2017,0.00285161421733382,0.0029
2017-11-17,98.14,97.82,98.41,97.57,9.02M,-0.0034,9020000.0,17/11/2017,-0.003351274499847623,-0.0034
2017-11-20,99.01,98.45,99.14,97.76,9.48M,0.0089,9480000.0,20/11/2017,0.00886488689627063,0.0089
2017-11-21,98.93,99.5,99.55,98.91,13.39M,-0.0008,13390000.0,21/11/2017,-0.0008079991920008078,-0.0008
2017-11-22,98.64,99.03,99.52,98.59,7.34M,-0.0029,7340000.0,22/11/2017,-0.002931365612048986,-0.0029
2017-11-24,98.32,98.83,98.9,98.26,3.68M,-0.0032,3680000.0,24/11/2017,-0.0032441200324412334,-0.0032
2017-11-27,97.93,98.31,99.13,97.93,13.08M,-0.004,13080000.0,27/11/2017,-0.003966639544344841,-0.004
2017-11-28,101.36,98.21,101.7,97.97,16.77M,0.035,16770000.0,28/11/2017,0.03502501786990697,0.035
2017-11-29,103.73,102.41,104.22,101.96,21.11M,0.0234,21110000.0,29/11/2017,0.02338200473559593,0.0234
2017-11-30,104.52,104.74,106.66,104.04,23.95M,0.0076,23950000.0,30/11/2017,0.007615925961631076,0.0076
2017-12-01,104.79,104.9,105.32,102.2,19.68M,0.0026,19680000.0,01/12/2017,0.002583237657864723,0.0026
2017-12-04,106.95,107.73,108.4,106.77,23.58M,0.0206,23580000.0,04/12/2017,0.02061265387918687,0.0206
2017-12-05,105.72,107.17,107.41,104.12,17.19M,-0.0115,17190000.0,05/12/2017,-0.011500701262272095,-0.0115
2017-12-06,104.93,105.41,105.76,104.53,15.48M,-0.0075,15480000.0,06/12/2017,-0.007472569050321565,-0.0075
2017-12-07,104.62,103.95,105.19,103.73,13.37M,-0.003,13370000.0,07/12/2017,-0.0029543505193938557,-0.003
2017-12-08,105.93,105.08,105.94,104.34,13.51M,0.0125,13510000.0,08/12/2017,0.012521506404129301,0.0125
2017-12-11,105.62,105.72,106.06,105.31,10.59M,-0.0029,10590000.0,11/12/2017,-0.0029264608703861716,-0.0029
2017-12-12,106.85,105.92,107.37,105.54,15.51M,0.0116,15510000.0,12/12/2017,0.011645521681499682,0.0116
2017-12-13,105.51,106.7,107.11,105.48,15.02M,-0.0125,15020000.0,13/12/2017,-0.012540945250350877,-0.0125
2017-12-14,104.66,106.12,106.45,104.64,13.03M,-0.0081,13030000.0,14/12/2017,-0.00805610842574167,-0.0081
2017-12-15,106.14,105.79,106.52,105.2,29.35M,0.0141,29350000.0,15/12/2017,0.014141028090961294,0.0141
2017-12-18,106.96,107.19,107.63,106.48,12.71M,0.0077,12710000.0,18/12/2017,0.007725645374034196,0.0077
2017-12-19,106.51,107.35,107.49,106.44,12.15M,-0.0042,12150000.0,19/12/2017,-0.004207180254300558,-0.0042
2017-12-20,106.14,107.6,107.73,106.09,13.09M,-0.0035,13090000.0,20/12/2017,-0.0034738522204488254,-0.0035
2017-12-21,107.83,106.59,108.07,106.56,12.32M,0.0159,12320000.0,21/12/2017,0.015922366685509726,0.0159
2017-12-22,107.45,108.2,108.46,106.81,14.57M,-0.0035,14570000.0,22/12/2017,-0.003524065658907505,-0.0035
2017-12-26,107.02,107.2,107.99,106.4,7.40M,-0.004,7400000.0,26/12/2017,-0.004001861330851675,-0.004
2017-12-27,107.22,106.67,107.29,106.67,9.50M,0.0019,9500000.0,27/12/2017,0.001868809568305041,0.0019
2017-12-28,107.79,107.4,107.84,107.16,7.44M,0.0053,7440000.0,28/12/2017,0.00531617235590387,0.0053
2017-12-29,106.94,108.09,108.28,106.94,8.93M,-0.0079,8930000.0,29/12/2017,-0.007885703683087608,-0.0079
2018-01-02,107.95,107.63,108.02,106.81,13.58M,0.0094,13580000.0,02/01/2018,0.00944454834486641,0.0094
2018-01-03,108.06,107.86,108.49,107.48,11.90M,0.001,11900000.0,03/01/2018,0.001018990273274678,0.001
2018-01-04,109.04,108.36,110.03,108.2,12.95M,0.0091,12950000.0,04/01/2018,0.00906903572089579,0.0091
2018-01-05,108.34,109.26,109.55,107.78,14.15M,-0.0064,14150000.0,05/01/2018,-0.00641966250917092,-0.0064
2018-01-08,108.5,108.15,108.68,107.7,12.47M,0.0015,12470000.0,08/01/2018,0.0014768321949418795,0.0015
2018-01-09,109.05,108.72,109.63,108.49,13.29M,0.0051,13290000.0,09/01/2018,0.005069124423963123,0.0051
2018-01-10,110.25,109.47,110.7,109.39,15.83M,0.011,15830000.0,10/01/2018,0.011004126547455417,0.011
2018-01-11,110.84,110.67,110.93,110.05,13.68M,0.0054,13680000.0,11/01/2018,0.005351473922902583,0.0054
2018-01-12,112.67,111.65,112.85,110.84,18.88M,0.0165,18880000.0,12/01/2018,0.016510285095633348,0.0165
2018-01-16,112.27,111.51,113.43,111.07,22.70M,-0.0036,22700000.0,16/01/2018,-0.0035501908227567602,-0.0036
2018-01-17,112.99,111.89,113.3,111.31,14.94M,0.0064,14940000.0,17/01/2018,0.006413111249665926,0.0064
2018-01-18,113.26,112.76,113.72,112.27,14.57M,0.0024,14570000.0,18/01/2018,0.0023895919992920067,0.0024
2018-01-19,113.01,113.94,114.34,112.8,18.79M,-0.0022,18790000.0,19/01/2018,-0.00220731061274948,-0.0022
2018-01-22,114.33,112.66,114.39,112.5,12.48M,0.0117,12480000.0,22/01/2018,0.011680382267055922,0.0117
2018-01-23,114.21,113.67,114.64,113.35,12.32M,-0.001,12320000.0,23/01/2018,-0.0010495932826030119,-0.001
2018-01-24,115.67,114.86,116.0,114.66,15.90M,0.0128,15900000.0,24/01/2018,0.012783469048244456,0.0128
2018-01-25,115.7,116.04,116.17,115.08,13.51M,0.0003,13510000.0,25/01/2018,0.00025935851992731074,0.0003
2018-01-26,116.32,115.7,116.32,114.96,13.88M,0.0054,13880000.0,26/01/2018,0.005358686257562528,0.0054
2018-01-29,116.2,116.02,117.35,116.02,11.68M,-0.001,11680000.0,29/01/2018,-0.0010316368638239037,-0.001
2018-01-30,115.11,115.53,116.6,114.98,14.28M,-0.0094,14280000.0,30/01/2018,-0.009380378657487087,-0.0094
2018-01-31,115.67,115.65,116.66,115.16,13.14M,0.0049,13140000.0,31/01/2018,0.00486491182347315,0.0049
2018-02-01,116.87,115.77,116.98,115.48,13.80M,0.0104,13800000.0,01/02/2018,0.010374340797095316,0.0104
2018-02-02,114.28,116.49,116.92,114.09,16.48M,-0.0222,16480000.0,02/02/2018,-0.022161375887738588,-0.0222
2018-02-05,108.8,113.0,114.59,103.98,30.10M,-0.048,30100000.0,05/02/2018,-0.047952397619881015,-0.048
2018-02-06,112.11,106.85,112.48,106.61,33.11M,0.0304,33110000.0,06/02/2018,0.030422794117647145,0.0304
2018-02-07,112.87,111.55,114.45,111.15,21.88M,0.0068,21880000.0,07/02/2018,0.006779056284006879,0.0068
2018-02-08,107.88,113.11,113.11,107.84,27.43M,-0.0442,27430000.0,08/02/2018,-0.04421015327367772,-0.0442
2018-02-09,110.04,109.1,111.05,106.23,28.19M,0.02,28190000.0,09/02/2018,0.020022246941045818,0.02
2018-02-12,111.74,111.17,112.72,110.07,18.04M,0.0154,18040000.0,12/02/2018,0.015448927662667922,0.0154
2018-02-13,112.43,111.32,113.05,110.8,16.36M,0.0062,16360000.0,13/02/2018,0.006175049221406992,0.0062
2018-02-14,115.03,112.63,115.27,112.53,15.19M,0.0231,15190000.0,14/02/2018,0.02312550031130467,0.0231
2018-02-15,115.51,115.74,115.98,114.22,12.13M,0.0042,12130000.0,15/02/2018,0.004172824480570325,0.0042
2018-02-16,114.68,114.55,116.07,114.5,13.21M,-0.0072,13210000.0,16/02/2018,-0.007185525062765152,-0.0072
2018-02-20,114.71,114.65,115.39,113.97,13.46M,0.0003,13460000.0,20/02/2018,0.00026159748866394494,0.0003
2018-02-21,115.19,115.0,117.45,114.67,14.21M,0.0042,14210000.0,21/02/2018,0.00418446517304516,0.0042
2018-02-22,114.98,115.5,116.42,114.76,17.07M,-0.0018,17070000.0,22/02/2018,-0.001823074919697798,-0.0018
2018-02-23,117.31,115.31,117.39,115.31,12.16M,0.0203,12160000.0,23/02/2018,0.020264393807618797,0.0203
2018-02-26,118.77,118.14,118.9,117.32,16.51M,0.0124,16510000.000000002,26/02/2018,0.012445656806751249,0.0124
2018-02-27,117.36,118.91,119.33,117.35,17.56M,-0.0119,17560000.0,27/02/2018,-0.011871684768881008,-0.0119
2018-02-28,115.5,117.82,118.49,115.34,17.74M,-0.0158,17740000.0,28/02/2018,-0.0158486707566462,-0.0158
2018-03-01,113.43,115.48,116.64,112.65,18.69M,-0.0179,18690000.0,01/03/2018,-0.017922077922077895,-0.0179
2018-03-02,113.32,112.39,113.56,111.12,18.35M,-0.001,18350000.0,02/03/2018,-0.000969761086132559,-0.001
2018-03-05,115.06,112.05,115.92,111.89,13.93M,0.0154,13930000.0,05/03/2018,0.01535474761736677,0.0154
2018-03-06,115.16,115.64,115.82,114.32,10.67M,0.0009,10670000.0,06/03/2018,0.0008691117677732674,0.0009
2018-03-07,114.73,113.75,115.1,113.11,13.01M,-0.0037,13010000.0,07/03/2018,-0.003733935394234056,-0.0037
2018-03-08,114.74,115.11,115.23,113.21,11.17M,0.0001,11170000.0,08/03/2018,8.716116098650417e-05,0.0001
2018-03-09,118.04,116.55,118.08,115.67,15.37M,0.0288,15370000.0,09/03/2018,0.028760676311661237,0.0288
2018-03-12,117.66,118.0,118.75,117.25,12.34M,-0.0032,12340000.0,12/03/2018,-0.0032192477126398167,-0.0032
2018-03-13,116.25,118.2,118.47,115.83,13.31M,-0.012,13310000.0,13/03/2018,-0.011983681795002532,-0.012
2018-03-14,114.95,116.56,116.59,114.6,12.91M,-0.0112,12910000.0,14/03/2018,-0.011182795698924664,-0.0112
2018-03-15,115.24,115.87,116.0,114.83,8.75M,0.0025,8750000.0,15/03/2018,0.002522836015658836,0.0025
2018-03-16,115.44,115.34,116.6,115.34,19.89M,0.0017,19890000.0,16/03/2018,0.001735508503991623,0.0017
2018-03-19,114.53,115.1,115.45,113.3,13.21M,-0.0079,13210000.0,19/03/2018,-0.007882882882882858,-0.0079
2018-03-20,114.64,114.87,115.44,114.44,9.92M,0.001,9920000.0,20/03/2018,0.0009604470444424251,0.001
2018-03-21,114.74,114.81,116.63,114.21,13.63M,0.0009,13630000.0,21/03/2018,0.0008722958827633853,0.0009
2018-03-22,109.95,113.2,113.6,109.54,22.55M,-0.0417,22550000.0,22/03/2018,-0.04174655743419897,-0.0417
2018-03-23,107.01,110.27,110.92,106.76,23.08M,-0.0267,23080000.0,23/03/2018,-0.026739427012278272,-0.0267
2018-03-26,110.31,109.19,111.16,108.64,20.22M,0.0308,20220000.0,26/03/2018,0.03083823941687691,0.0308
2018-03-27,108.17,111.07,111.69,107.3,18.04M,-0.0194,18040000.0,27/03/2018,-0.0193998730849424,-0.0194
2018-03-28,108.0,108.28,109.17,106.65,19.19M,-0.0016,19190000.0,28/03/2018,-0.0015716002588518352,-0.0016
2018-03-29,109.97,108.5,110.78,107.78,13.27M,0.0182,13270000.0,29/03/2018,0.01824074074074078,0.0182
2018-04-02,107.85,109.96,110.73,106.08,18.82M,-0.0193,18820000.0,02/04/2018,-0.01927798490497412,-0.0193
2018-04-03,109.33,108.36,109.5,107.26,14.05M,0.0137,14050000.0,03/04/2018,0.013722763096893908,0.0137
2018-04-04,110.99,107.1,111.21,107.02,15.30M,0.0152,15300000.0,04/04/2018,0.015183389737492003,0.0152
2018-04-05,111.88,111.63,112.83,111.39,16.63M,0.008,16629999.999999998,05/04/2018,0.008018740427065518,0.008
2018-04-06,109.09,110.55,111.55,107.82,18.91M,-0.0249,18910000.0,06/04/2018,-0.02493743296388984,-0.0249
2018-04-09,110.4,110.01,112.98,109.89,15.97M,0.012,15970000.0,09/04/2018,0.012008433403611685,0.012
2018-04-10,112.51,112.13,112.87,111.42,14.00M,0.0191,14000000.0,10/04/2018,0.019112318840579734,0.0191
2018-04-11,110.62,111.66,111.81,110.52,14.50M,-0.0168,14500000.0,11/04/2018,-0.01679850679939565,-0.0168
2018-04-12,113.37,111.56,114.39,111.5,16.44M,0.0249,16440000.000000002,12/04/2018,0.02485988067257283,0.0249
2018-04-13,110.3,115.02,115.15,109.05,39.15M,-0.0271,39150000.0,13/04/2018,-0.0270794742877305,-0.0271
2018-04-16,110.21,110.94,111.47,109.79,16.58M,-0.0008,16579999.999999998,16/04/2018,-0.000815956482321023,-0.0008
2018-04-17,110.21,111.37,111.92,109.99,15.50M,0.0,15500000.0,17/04/2018,0.0,0.0
2018-04-18,109.32,110.53,111.07,108.89,16.08M,-0.0081,16079999.999999998,18/04/2018,-0.00807549224208326,-0.0081
2018-04-19,111.72,109.53,111.87,109.5,17.91M,0.022,17910000.0,19/04/2018,0.021953896816685026,0.022
2018-04-20,111.47,112.3,112.74,110.88,15.58M,-0.0022,15580000.0,20/04/2018,-0.002237737200143197,-0.0022
2018-04-23,110.93,111.57,111.95,110.63,11.29M,-0.0048,11290000.0,23/04/2018,-0.0048443527406476505,-0.0048
2018-04-24,110.41,111.75,112.9,109.59,16.45M,-0.0047,16450000.0,24/04/2018,-0.004687640854593056,-0.0047
2018-04-25,109.99,110.27,110.53,108.6,13.55M,-0.0038,13550000.0,25/04/2018,-0.0038040032605742846,-0.0038
2018-04-26,110.1,109.97,110.82,109.34,10.30M,0.001,10300000.0,26/04/2018,0.0010000909173562,0.001
2018-04-27,109.4,109.55,110.16,109.13,9.38M,-0.0064,9380000.0,27/04/2018,-0.006357856494096148,-0.0064
2018-04-30,108.78,109.75,110.3,108.75,13.74M,-0.0057,13740000.0,30/04/2018,-0.00566727605118833,-0.0057
2018-05-01,108.78,108.45,108.97,107.54,10.50M,0.0,10500000.0,01/05/2018,0.0,0.0
2018-05-02,107.92,108.11,109.49,107.73,12.16M,-0.0079,12160000.0,02/05/2018,-0.00790586504872215,-0.0079
2018-05-03,107.24,107.59,107.77,105.18,15.38M,-0.0063,15380000.0,03/05/2018,-0.006300963676797666,-0.0063
2018-05-04,108.43,106.43,108.74,105.98,11.97M,0.0111,11970000.0,04/05/2018,0.01109660574412552,0.0111
2018-05-07,109.37,108.76,109.68,108.36,9.36M,0.0087,9360000.0,07/05/2018,0.008669187494235953,0.0087
2018-05-08,110.99,109.53,111.34,109.28,12.54M,0.0148,12540000.0,08/05/2018,0.014812105696260236,0.0148
2018-05-09,113.41,111.44,113.64,111.03,11.37M,0.0218,11370000.0,09/05/2018,0.021803766105054523,0.0218
2018-05-10,114.29,113.19,114.44,112.75,9.16M,0.0078,9160000.0,10/05/2018,0.0077594568380214834,0.0078
2018-05-11,113.86,114.49,114.73,113.67,10.25M,-0.0038,10250000.0,11/05/2018,-0.003762358911540864,-0.0038
2018-05-14,113.9,114.11,114.7,113.74,8.71M,0.0004,8710000.0,14/05/2018,0.00035130862462673385,0.0004
2018-05-15,113.03,113.91,113.91,112.57,11.54M,-0.0076,11540000.0,15/05/2018,-0.007638279192274,-0.0076
2018-05-16,113.34,112.89,113.69,112.63,7.57M,0.0027,7570000.0,16/05/2018,0.0027426346987524663,0.0027
2018-05-17,112.96,113.2,113.41,112.2,8.62M,-0.0034,8620000.0,17/05/2018,-0.003352743956237969,-0.0034
2018-05-18,111.13,112.75,112.8,110.84,11.81M,-0.0162,11810000.0,18/05/2018,-0.016200424929178503,-0.0162
2018-05-21,112.15,112.05,112.54,111.92,9.44M,0.0092,9440000.0,21/05/2018,0.009178439665256999,0.0092
2018-05-22,113.01,112.35,114.29,112.29,11.51M,0.0077,11510000.0,22/05/2018,0.007668301382077525,0.0077
2018-05-23,112.49,112.51,112.77,111.12,11.45M,-0.0046,11450000.0,23/05/2018,-0.004601362711264545,-0.0046
2018-05-24,111.23,112.14,112.15,110.11,14.08M,-0.0112,14080000.0,24/05/2018,-0.011200995644057188,-0.0112
2018-05-25,110.66,110.46,111.08,110.19,8.28M,-0.0051,8279999.999999999,25/05/2018,-0.005124516767059273,-0.0051
2018-05-29,105.93,109.18,109.2,104.95,30.64M,-0.0427,30640000.0,29/05/2018,-0.04274353876739556,-0.0427
2018-05-30,108.35,107.64,108.6,106.65,17.49M,0.0228,17490000.0,30/05/2018,0.022845275181723634,0.0228
2018-05-31,107.01,107.95,108.19,106.42,19.81M,-0.0124,19810000.0,31/05/2018,-0.012367328103368602,-0.0124
2018-06-01,108.4,108.34,108.94,107.8,13.59M,0.013,13590000.0,01/06/2018,0.012989440239229877,0.013
2018-06-04,108.45,108.99,109.25,108.27,9.42M,0.0005,9420000.0,04/06/2018,0.0004612546125462025,0.0005
2018-06-05,107.84,108.24,108.31,107.07,10.42M,-0.0056,10420000.0,05/06/2018,-0.005624711848778219,-0.0056
2018-06-06,110.36,108.66,110.74,108.48,15.45M,0.0234,15450000.0,06/06/2018,0.02336795252225521,0.0234
2018-06-07,110.8,111.18,111.5,110.03,13.44M,0.004,13440000.0,07/06/2018,0.003986951794128224,0.004
2018-06-08,111.11,110.62,111.14,110.06,10.38M,0.0028,10380000.0,08/06/2018,0.0027978339350180903,0.0028
2018-06-11,110.83,111.12,111.91,110.77,12.64M,-0.0025,12640000.0,11/06/2018,-0.002520025200251963,-0.0025
2018-06-12,110.19,111.14,111.53,109.52,15.29M,-0.0058,15290000.0,12/06/2018,-0.005774609762699612,-0.0058
2018-06-13,109.97,110.46,111.44,109.58,14.98M,-0.002,14980000.0,13/06/2018,-0.0019965514111988103,-0.002
2018-06-14,108.03,110.28,110.36,107.78,20.49M,-0.0176,20490000.0,14/06/2018,-0.017641174865872467,-0.0176
2018-06-15,107.9,107.8,108.38,106.27,26.03M,-0.0012,26030000.0,15/06/2018,-0.001203369434416346,-0.0012
2018-06-18,108.18,107.26,108.4,106.69,9.79M,0.0026,9790000.0,18/06/2018,0.0025949953660797664,0.0026
2018-06-19,107.55,106.9,107.88,106.6,12.71M,-0.0058,12710000.0,19/06/2018,-0.005823627287853683,-0.0058
2018-06-20,107.54,108.18,108.64,107.44,8.88M,-0.0001,8880000.0,20/06/2018,-9.298000929791606e-05,-0.0001
2018-06-21,107.51,107.1,108.21,106.53,11.05M,-0.0003,11050000.0,21/06/2018,-0.00027896596615217817,-0.0003
2018-06-22,105.75,108.16,108.37,105.51,19.94M,-0.0164,19940000.0,22/06/2018,-0.016370570179518262,-0.0164
2018-06-25,104.79,105.66,105.7,103.96,16.91M,-0.0091,16910000.0,25/06/2018,-0.009078014184397132,-0.0091
2018-06-26,104.86,104.71,105.21,103.11,17.09M,0.0007,17090000.0,26/06/2018,0.0006680026720107257,0.0007
2018-06-27,103.24,104.68,105.92,103.23,16.28M,-0.0154,16280000.000000002,27/06/2018,-0.015449170322334616,-0.0154
2018-06-28,104.93,103.68,105.46,103.51,14.49M,0.0164,14490000.0,28/06/2018,0.016369624176675757,0.0164
2018-06-29,104.2,106.68,106.9,104.15,18.97M,-0.007,18970000.0,29/06/2018,-0.00695701896502432,-0.007
2018-07-02,105.08,103.72,105.09,103.38,11.13M,0.0084,11130000.0,02/07/2018,0.008445297504798388,0.0084
2018-07-03,103.61,105.41,105.78,103.52,8.31M,-0.014,8310000.000000001,03/07/2018,-0.013989341454130222,-0.014
2018-07-05,103.72,104.13,104.38,103.53,10.72M,0.0011,10720000.0,05/07/2018,0.001061673583630851,0.0011
2018-07-06,104.06,103.12,104.5,102.2,12.17M,0.0033,12170000.0,06/07/2018,0.00327805630543776,0.0033
2018-07-09,107.28,104.71,107.46,104.71,13.90M,0.0309,13900000.0,09/07/2018,0.03094368633480693,0.0309
2018-07-10,106.62,108.02,108.4,106.53,14.58M,-0.0062,14580000.0,10/07/2018,-0.00615212527964204,-0.0062
2018-07-11,106.39,106.31,107.06,106.21,10.19M,-0.0022,10190000.0,11/07/2018,-0.002157193772275412,-0.0022
2018-07-12,106.85,107.42,107.56,105.97,12.46M,0.0043,12460000.0,12/07/2018,0.004323714634834053,0.0043
2018-07-13,106.36,107.3,107.8,105.14,21.30M,-0.0046,21300000.0,13/07/2018,-0.004585868039307384,-0.0046
2018-07-16,110.58,107.05,110.77,106.98,24.66M,0.0397,24660000.0,16/07/2018,0.039676570139149936,0.0397
2018-07-17,110.5,110.69,110.93,109.75,14.82M,-0.0007,14820000.0,17/07/2018,-0.0007234581298607434,-0.0007
2018-07-18,111.53,110.42,112.12,110.2,14.24M,0.0093,14240000.0,18/07/2018,0.009321266968325803,0.0093
2018-07-19,109.89,111.06,111.09,109.73,16.78M,-0.0147,16780000.0,19/07/2018,-0.014704563794494807,-0.0147
2018-07-20,111.28,110.0,111.74,109.78,13.58M,0.0126,13580000.0,20/07/2018,0.012649012649012636,0.0126
2018-07-23,113.35,111.06,114.24,110.93,18.14M,0.0186,18140000.0,23/07/2018,0.018601725377426215,0.0186
2018-07-24,114.15,113.55,114.78,113.42,14.00M,0.0071,14000000.0,24/07/2018,0.007057785619762003,0.0071
2018-07-25,115.18,113.88,115.52,113.38,13.33M,0.009,13330000.0,25/07/2018,0.009023215067893053,0.009
2018-07-26,114.85,115.42,115.58,114.58,11.90M,-0.0029,11900000.0,26/07/2018,-0.0028650807431847003,-0.0029
2018-07-27,116.03,115.18,116.3,114.81,12.81M,0.0103,12810000.0,27/07/2018,0.010274270787984374,0.0103
2018-07-30,116.73,116.28,117.61,116.06,13.41M,0.006,13410000.0,30/07/2018,0.006032922520037953,0.006
2018-07-31,114.95,117.08,117.08,114.82,15.84M,-0.0152,15840000.0,31/07/2018,-0.015248864901910353,-0.0152
2018-08-01,115.66,115.75,116.69,115.28,13.53M,0.0062,13530000.0,01/08/2018,0.006176598521095977,0.0062
2018-08-02,116.15,114.57,116.25,114.33,11.06M,0.0042,11060000.0,02/08/2018,0.004236555421061716,0.0042
2018-08-03,117.09,116.0,117.13,115.94,11.02M,0.0081,11020000.0,03/08/2018,0.008092983211364535,0.0081
2018-08-06,117.12,116.79,117.53,116.18,9.86M,0.0003,9860000.0,06/08/2018,0.000256213169356867,0.0003
2018-08-07,117.55,117.74,118.29,117.33,10.56M,0.0037,10560000.0,07/08/2018,0.0036714480874315836,0.0037
2018-08-08,117.79,117.33,118.27,117.28,9.00M,0.002,9000000.0,08/08/2018,0.002041684389621601,0.002
2018-08-09,116.88,117.51,117.72,116.69,9.69M,-0.0077,9690000.0,09/08/2018,-0.0077256133797437565,-0.0077
2018-08-10,115.73,115.5,115.95,114.68,12.63M,-0.0098,12630000.0,10/08/2018,-0.009839151266255897,-0.0098
2018-08-13,113.89,115.56,115.88,113.81,10.34M,-0.0159,10340000.0,13/08/2018,-0.015899075434200327,-0.0159
2018-08-14,114.65,114.27,115.04,113.65,10.60M,0.0067,10600000.0,14/08/2018,0.006673105628237863,0.0067
2018-08-15,113.7,113.82,114.33,112.97,10.15M,-0.0083,10150000.0,15/08/2018,-0.008286088094199728,-0.0083
2018-08-16,114.77,114.35,115.31,114.3,10.12M,0.0094,10120000.0,16/08/2018,0.009410729991204958,0.0094
2018-08-17,114.77,114.64,115.07,114.3,8.51M,0.0,8510000.0,17/08/2018,0.0,0.0
2018-08-20,114.62,114.59,115.05,114.11,8.62M,-0.0013,8620000.0,20/08/2018,-0.0013069617495859998,-0.0013
2018-08-21,115.32,115.37,116.39,114.88,10.98M,0.0061,10980000.0,21/08/2018,0.006107136625370657,0.0061
2018-08-22,114.97,115.31,115.41,114.78,8.31M,-0.003,8310000.000000001,22/08/2018,-0.0030350329517863095,-0.003
2018-08-23,114.73,114.96,115.15,114.43,9.27M,-0.0021,9270000.0,23/08/2018,-0.0020875010872400956,-0.0021
2018-08-24,114.68,114.98,115.22,114.45,8.85M,-0.0004,8850000.0,24/08/2018,-0.000435805804933298,-0.0004
2018-08-27,116.71,115.22,117.28,115.17,13.77M,0.0177,13770000.0,27/08/2018,0.01770143006627123,0.0177
2018-08-28,116.14,117.0,117.03,115.97,8.30M,-0.0049,8300000.000000001,28/08/2018,-0.004883900265615582,-0.0049
2018-08-29,115.76,116.35,116.37,115.36,7.22M,-0.0033,7220000.0,29/08/2018,-0.003271913208196975,-0.0033
2018-08-30,115.19,115.59,116.04,114.98,8.99M,-0.0049,8990000.0,30/08/2018,-0.004923980649619963,-0.0049
2018-08-31,114.58,114.83,114.84,113.82,13.07M,-0.0053,13070000.0,31/08/2018,-0.00529559857626527,-0.0053
